English,French,German,Spanish,Italian,Danish,Greek,Portuguese,Norwegian,Swedish,Polish,Romanian,Finnish,Dutch,Latvian,,,,,,,,,,,,,,
"Teaching well location found, took: <%1:s>.","Emplacement du puits d'enseignement trouvé, en: <%1:s>.","Position Vertiefungsschulung gefunden, dauerte: <%1:s>.","Se ha localizado la ubicación del pocillo de enseñanza, se tardó: <%1:s>.","Trovata posizione del pozzetto, impiegati: <%1:s>.",Læringsfordybningsted fundet. Tog: <%1:s>.,"??????? ????????? ??????? ???????????, ???????????: <%1:s>.","Localização da cavidade de aprendizagem encontrada, demorou: <%1:s>.","Plassering for lærebrønn funnet, tok: <%1:s>.","Inlärningsbrunnens plats hittad, tog: <%1:s>.","Znaleziono lokalizacj? studzienki nauki, trwa?o to <%1:s>.","Am g?sit loca?ia godeului de predare, a fost nevoie de: <%1:s>.","Opetuskaivon sijainti löytyi, kesti: <%1:s>.","Locatie leerputje gevonden, vereiste: <%1:s>.","Ir noteikta kalibr?šanas iedobes atrašan?s vieta, pat?r?tais laiks: <%1:s>.",,,,,,,,,,,,,,
"Teaching well location found, <%1:s>: <%2:s>.","Emplacement du puits d'enseignement trouvé, <%1:s>: <%2:s>.","Schulung Vertiefung Position gefunden, <%1:s>: <%2:s>.","Se ha localizado la ubicación del pocillo de enseñanza, <%1:s>: <%2:s>.","Trovata posizione del pozzetto, <%1:s>: <%2:s>.","Læringsfordybningsted fundet, <%1:s>: <%2:s>.","??????? ????????? ??????? ???????????, <%1:s>: <%2:s>.","Localização da cavidade de aprendizagem encontrada, <%1:s>: <%2:s>.","Plassering for lærebrønn funnet, <%1:s>: <%2:s>.","Inlärningsbrunnens plats hittad, <%1:s>: <%2:s>.","Znaleziono lokalizacj? studzienki nauki, <%1:s>: <%2:s>.","S-a g?sit loca?ia godeului de predare, <%1:s>: <%2:s>.","Opetuskaivon sijainti löytyi, <%1:s>: <%2:s>.","Locatie leerputje gevonden, <%1:s>: <%2:s>.","Ir noteikta kalibr?šanas iedobes atrašan?s vieta, <%1:s>: <%2:s>.",,,,,,,,,,,,,,
"Enclosure fan failure. It is being driven, but it is not turning.","Défaillance du ventilateur du boîtier. Il est entraîné, mais ne tourne pas.","Ausfall des Gehäuselüfters. Wird angetrieben, dreht sich aber nicht.","Fallo del ventilador de la caja. Se acciona, pero no gira.","Guasto alla ventola dell'involucro. È attiva, ma non gira.","Kabinetblæserfejl. Den bliver kørt, men den drejer ikke.","???????? ?????????? ????????????. ?????????, ???? ??? ???????.","Falha do ventilador do compartimento. Está a ser conduzido, mas não está a virar.","Feil på kapslingsvifte. Den kjører, men snurrer ikke.","Fel på kapslingsfläkt. Den drivs, men den vänder inte.","Usterka wentylatora obudowy. Jest nap?dzany, ale si? nie obraca.","Eroare a ventilatorului incintei. Acesta este ac?ionat, dar nu se rote?te.","Kotelon tuulettimen vika. Se on käynnissä, mutta se ei käänny.","Storing ventilatorbehuizing. Aangedreven, maar hij draait niet.","Korpusa ventilatora k??me. Tas darbojas, bet negriežas.",,,,,,,,,,,,,,
Could not load procedure from cache.,Impossible de charger la procédure à partir du cache.,Verfahren konnte nicht aus dem Cache geladen werden.,No se ha podido cargar el procedimiento desde la caché.,Impossibile caricare la procedura dalla cache.,Kunne ikke indlæse proceduren fra cachen.,??? ???? ?????? ? ??????? ??? ??????????? ??? ?? ????? cache.,Não foi possível carregar o procedimento a partir da cache.,Kunne ikke laste prosedyre fra hurtigminne.,Det gick inte att ladda proceduren från cacheminnet.,Nie uda?o si? za?adowa? procedury z pami?ci podr?cznej.,Nu s-a putut înc?rca procedura din memoria cache.,Toimenpidettä ei voitu ladata välimuistista.,Kan de procedure niet laden vanuit de cache.,Nevar?ja iel?d?t proced?ru no kešatmi?as.,,,,,,,,,,,,,,
Procedure checksum incorrect.,Somme de contrôle de la procédure incorrecte.,Verfahrensprüfsumme falsch.,La suma de comprobación del procedimiento es incorrecta.,Somma di controllo della procedura errata.,Procedurekontrolsum er forkert.,?????????? ???????? ??????? ???????????.,Procedimento de soma de controlo incorreto.,Feil kontrollsum for prosedyre.,Kontrollsummefel för procedur.,Nieprawid?owa suma kontrolna procedury.,Suma de control a procedurii este incorect?.,Toimenpiteen tarkistussumma virheellinen.,Procedure controlesom onjuist.,Nepareiza proced?ras p?rbaudes summa.,,,,,,,,,,,,,,
Could not find macro in cache.,Impossible de trouver la macro dans le cache.,Makro wurde nicht im Cache gefunden.,No se ha encontrado la macro en la caché.,Impossibile trovare la macro nella cache.,Kunne ikke finde makro i cachen.,??? ???? ?????? ? ?????? ??? ???????????? ??? ????? cache.,Não foi possível encontrar a macro na cache.,Fant ikke macro i hurtigminne.,Det gick inte att ladda makro från cacheminnet.,Nie uda?o si? znale?? makra w pami?ci podr?cznej.,Nu a putut g?si macro în memoria cache.,Makroa ei löytynyt välimuistista.,Kan macro in cache niet vinden.,Nevar?ja atrast makro kešatmi??.,,,,,,,,,,,,,,
Could not load macro from cache.,Impossible de charger la macro à partir du cache.,Makro konnte nicht aus dem Cache geladen werden.,No se ha podido cargar la macro desde la caché.,Impossibile caricare la macro dalla cache.,Kunne ikke indlæse makro fra cachen.,??? ???? ?????? ? ??????? ??? ???????????? ??? ?? ????? cache.,Não foi possível carregar a macro a partir da cache.,Kunne ikke laste macro fra hurtigminne.,Det gick inte att ladda makro från cacheminnet.,Nie uda?o si? za?adowa? makra z pami?ci podr?cznej.,Nu s-a putut înc?rca macro din memoria cache.,Makroa ei voitu ladata välimuistista.,Kan macro niet laden vanuit cache.,Nevar?ja iel?d?t makro no kešatmi?as.,,,,,,,,,,,,,,
Macro checksum incorrect.,Somme de contrôle de la macro incorrecte.,Makroprüfsumme falsch.,La suma de comprobación de la macro es incorrecta.,Somma di controllo macro non corretta.,Kontrolsum for makro er forkert.,?????????? ???????? ??????? ????????????.,Soma de controlo macro incorreta.,Feil macro-kontrollsum.,Kontrollsummefel för makro.,Nieprawid?owa suma kontrolna makra.,Suma de control a macro este incorect?.,Makron tarkistussumma virheellinen.,Macro controlesom onjuist.,Nepareiza makro p?rbaudes summa.,,,,,,,,,,,,,,
Procedure step has incorrect macro step number.,L'étape de la procédure a un numéro d'étape de macro incorrect.,Verfahrensschritt hat falsche Makroschrittnummer.,El paso del procedimiento tiene un número de pasos de macro incorrecto.,Il passaggio della procedura ha un numero di passaggi della macro errato.,Proceduretrinnet har forkert makrotrinnummer.,?? ???? ??? ??????????? ???? ?????????? ?????? ??????? ????????????.,O passo do procedimento tem um número de passo de macro incorreto.,Prosedyretrinn har feil macro-trinnummer.,Procedursteget har felaktigt makrostegnummer.,Krok procedury ma nieprawid?owy numer kroku makra.,Pasul de procedur? are un num?r de pas macro incorect.,Toimenpidevaiheessa on virheellinen makrovaiheen numero.,Procedurestap heeft een onjuist macrostapnummer.,Proced?ras darb?bai ir nepareizs makro darb?bu skaits.,,,,,,,,,,,,,,
Procedure step has incorrect macro parameters.,L'étape de la procédure a des paramètres de macro incorrects.,Verfahrensschritt hat falsche Makroparameter.,El paso del procedimiento tiene parámetros de macro incorrectos.,Il passaggio della procedura contiene parametri della macro errati.,Proceduretrinnet har forkerte makrotrinparametre.,?? ???? ??? ??????????? ???? ??????????? ??????????? ????????????.,O passo do procedimento tem parâmetros de macro incorretos.,Prosedyretrinn har feil macro-parametre.,Procedursteget har felaktiga makroparametrar.,Krok procedury ma nieprawid?owe parametry makra.,Etapa de procedur? are parametri macro incorec?i.,Toimenpidevaiheessa on virheellinen makroparametrit.,Procedurestap bevat onjuiste macroparameters.,Proced?ras darb?bai ir nepareizi makro parametri.,,,,,,,,,,,,,,
Running procedure: Failed to find macro slot.,Procédure en cours: Impossible de trouver l'emplacement de la macro.,Laufendes Verfahren: Makro-Slot konnte nicht gefunden werden.,Procedimiento en ejecución: no se ha podido encontrar la ranura de la macro.,Procedura in esecuzione: impossibile trovare lo slot per la macro.,Kørselsprocedure: Kunne ikke finde makroåbning.,?????????? ?????????: ???????? ??????? ???????? ????????????.,Procedimento em execução: Falha ao localizar a ranhura macro.,Kjøreprosedyre: Fant ikke macro-spor.,Kör procedur: Det gick inte att hitta makroplats.,Uruchomienie procedury: nie uda?o si? znale?? gniazda makra.,Procedura de func?ionare: Nu a reu?it s? g?seasc? slotul macro.,Käynnissä oleva toimenpide: Makropaikkaa ei löytynyt.,Analyseprocedure: Kan macroslot niet vinden.,Proced?ras izpilde: neizdev?s atrast makro slotu.,,,,,,,,,,,,,,
Running procedure: Failed to get macro from cache.,Procédure en cours: Échec de l'obtention de la macro à partir du cache.,Laufendes Verfahren: Fehler beim Abrufen des Makros aus dem Cache.,Procedimiento en ejecución: no se ha podido obtener la macro de la memoria caché.,Procedura in esecuzione: impossibile ottenere la macro dalla cache.,Kørselsprocedure: Kunne ikke hente makro fra cachen.,?????????? ?????????: ???????? ????? ???????????? ??? ?? ????? cache.,Procedimento em execução: Falha ao obter macro da cache.,Kjøreprosedyre: Kunne ikke hente macro fra hurtigminne.,Kör procedur: Det gick inte att hämta makrot från cacheminnet.,Uruchomienie procedury: nie uda?o si? uzyska? makra z pami?ci podr?cznej.,Procedura de func?ionare: Nu s-a reu?it ob?inerea macro din memoria cache.,Käynnissä oleva toimenpide: Makroa ei löytynyt välimuistista.,Analyseprocedure: Kan macro niet ophalen uit cache.,Proced?ras izpilde: no kešatmi?as neizdev?s ieg?t makro.,,,,,,,,,,,,,,
Running procedure: Failed to connect (bad macro id).,Procédure en cours : Échec de la connexion (mauvais identifiant de macro).,Laufendes Verfahren: Verbindung fehlgeschlagen (ungültige Makro-ID).,Procedimiento en ejecución: no se ha podido conectar (identificación de macro incorrecta).,Procedura in esecuzione: connessione non riuscita (ID macro errato).,Kørselsprocedure: Kunne ikke oprette forbindelse (dårligt makro-id).,?????????? ?????????: ???????? ???????? (?? ?????? ????????????? ????????????).,Procedimento em execução: Falha na ligação (ID macro incorreto).,Kjøreprosedyre: Kunne ikke koble til (feil macro-id).,Kör procedur: Det gick inte att ansluta (dåligt makro-ID).,Uruchomienie procedury: nie uda?o si? po??czy? (nieprawid?owy identyfikator makra).,Procedura de func?ionare: Nu a reu?it s? se conecteze (ID macro gre?it).,Käynnissä oleva toimenpide: Yhteyden muodostaminen epäonnistui (huono makrotunnus).,Analyseprocedure: Kan geen verbinding maken (slechte macro-id).,Proced?ras izpilde: neizdev?s savienoties (neder?gs makro id).,,,,,,,,,,,,,,
Running procedure: Macro command mismatch.,Procédure en cours : incompatibilité de commande de macro.,Laufendes Verfahren: Nichtübereinstimmung des Makrobefehls.,Procedimiento en ejecución: discrepancia de comando de la macro.,Procedura in esecuzione: mancata corrispondenza del comando macro.,Kørselsprocedure: Makrokommando stemmer ikke overens.,?????????? ?????????: ????????????? ??????? ????????????.,Procedimento em execução: Incompatibilidade do comando macro.,Kjøreprosedyre: Konflikt i macrokommando.,Kör procedur: Ej överensstämmande makrokommando.,Uruchamianie procedury: niedopasowanie polecenia makra.,Procedura de func?ionare: Necorespundere între macro?i comand?.,Käynnissä oleva toimenpide: Makrokomento ei täsmää.,Analyseprocedure: Macro-opdracht komt niet overeen.,Proced?ras izpilde: makro komandu neatbilst?ba.,,,,,,,,,,,,,,
Running procedure: Macro step number out of bounds.,Procédure en cours: numéro d'étape de la macro hors limites.,Laufendes Verfahren: Nummer des Makroschritts außerhalb des zulässigen Bereichs.,Procedimiento en ejecución: número de paso de la macro fuera de los límites.,Procedura in corso: numero di passaggio della macro fuori limite.,Kørselsprocedure: Makrotrinnummer uden for grænserne.,?????????? ?????????: ??????? ??????? ???????????? ????? ?????.,Procedimento em execução: Número de passo macro fora dos limites.,Kjøreprosedyre: Macro-trinnummer utenfor grensene.,Kör procedur: Makrostegnummer utanför gränser.,Uruchamianie procedury: numer kroku makra poza granicami.,Procedura de func?ionare: Num?rul pasului macro a dep??it limitele.,Käynnissä oleva toimenpide: Makrovaiheen numero rajojen ulkopuolella.,Analyseprocedure: Macrostapnummer buiten bereik.,Proced?ras izpilde: makro darb?bu skaits ?rpus robež?m.,,,,,,,,,,,,,,
Running procedure: Failed to start macro.,Procédure en cours : Échec du démarrage de la macro.,Laufendes Verfahren: Makro konnte nicht gestartet werden.,Procedimiento en ejecución: no se ha podido iniciar la macro.,Procedura in esecuzione: impossibile avviare la macro.,Kørselsprocedure: Kunne ikke starte makro.,?????????? ?????????: ???????? ????????? ????????????.,Procedimento em execução: Falha ao iniciar macro.,Kjøreprosedyre: Kunne ikke starte macro.,Kör procedur: Det gick inte att starta makrot.,Uruchomienie procedury: nie uda?o si? uruchomi? makra.,Procedura de func?ionare: Pornirea macro a e?uat.,Käynnissä oleva toimenpide: Makron käynnistys epäonnistui.,Analyseprocedure: Kan de macro niet starten.,Proced?ras izpilde: neizdev?s s?kt makro.,,,,,,,,,,,,,,
Running procedure: Started macro with key <%3:s> in slot <%1:s>. Will <%2:s> it after running it.,Procédure en cours: macro démarrée avec la clé <%3:s> dans la fente <%1:s>. Sera <%2:s> après l'avoir exécuté.,Laufendes Verfahren: Makro mit Taste <%3:s> in Slot <%1:s> gestartet. Wird <%2:s> nach dem Ausführen.,Procedimiento en ejecución: macro iniciada con la tecla <%3:s> en la ranura <%1:s>. Lo <%2:s> después de la ejecución.,Procedura in esecuzione: macro avviata con chiave <%3:s> nello slot <%1:s>. <%2:s> dopo l'esecuzione.,Kørselsprocedure: Startede makro med nøgle <%3:s> i åbning <%1:s>. Vil <%2:s> det efter kørsel af det.,?????????? ?????????: ????? ???????? ??? ???????????? ?? ?? ?????? <%3:s> ???? ??????? <%1:s>. ?? ????? <%2:s> ???? ??? ???????? ???.,Procedimento em execução: Macro iniciada com chave <%3:s> na ranhura <%1:s>. Vai <%2:s> depois de executar.,Kjøreprosedyre: Startet macro med nøkkel <%3:s> i spor <%1:s>. Vil <%2:s> den etter at den har kjørt.,Kör procedur: Startade makro med nyckel <%3:s> i plats <%1:s>. Kommer att <%2:s> efter att det har körts.,Uruchamianie procedury: uruchomiono makro kluczem <%3:s> w gnie?dzie <%1:s>. <%2:s> go po wykonaniu.,Procedura de func?ionare: Macro ini?iat cu cheia <%3:s> în slot <%1:s>. Îl va <%2:s> dup? ce îl va rula.,Käynnissä oleva toimenpide: Makro käynnistetty avaimella <%3:s> paikassa <%1:s>. Toimiiko <%2:s> suorittamisensa jälkeen.,Analyseprocedure: Macro gestart met sleutel <%3:s> in slot <%1:s>. Zal <%2:s> na het uitvoeren.,Proced?ras izpilde: s?ka makro ar atsl?gu <%3:s> slot? <%1:s>. P?c izpildes tam tiks veikta %2:s.,,,,,,,,,,,,,,
Failed to remove capsule cap.,Impossible de retirer le capuchon de la capsule.,Kapselkappe konnte nicht entfernt werden.,No se ha podido extraer la cápsula de cierre de la cápsula.,Impossibile rimuovere il cappuccio della capsula.,Kunne ikke fjerne kapselhætte.,???????? ????????? ??? ???????? ??? ????????.,Falha ao remover a cápsula de fecho da cápsula.,Kunne ikke fjerne kapselhette.,Det gick inte att avlägsna kapsellocket.,Nie uda?o si? usun?? wieczka kapsu?y.,Scoaterea capacului capsulei a e?uat.,Kapselin korkin poistaminen epäonnistui.,Kan de dop van de capsule niet verwijderen.,Neizdev?s no?emt kapsulas v?ci?u.,,,,,,,,,,,,,,
Failed to install capsule cap.,Impossible d'installer le capuchon de la capsule.,Kapselkappe konnte nicht installiert werden.,No se ha podido instalar la cápsula de cierre de la cápsula.,Impossibile installare il cappuccio della capsula.,Kunne ikke installere kapselhætte.,???????? ??????????? ??? ???????? ??? ????????.,Falha ao instalar a cápsula de fecho da cápsula.,Kunne ikke installere kapselhette.,Det gick inte att montera kapsellocket.,Nie uda?o si? zainstalowa? wieczka kapsu?y.,Instalarea capacului capsulei a e?uat.,Kapselin korkin asentaminen epäonnistui.,Kan capsuledop niet installeren.,Neizdev?s uzlikt kapsulas v?ci?u.,,,,,,,,,,,,,,
Cap Z position at cap removal was <%1:s> mm.,La position du capuchon Z au retrait du capuchon était de <%1:s> mm.,Kappe Z Position beim Entfernen der Kappe war <%1:s> mm.,La posición de la cápsula de cierre Z al retirarla era <%1:s> milímetro,La posizione Z del cappuccio alla rimozione del cappuccio era <%1:s> mm.,Hætte-Z-position ved hættefjernelse var <%1:s> mm.,? ???? ??? ???????? Z ???? ??? ???????? ??? ???????? ???? <%1:s> mm.,A posição da Cápsula de fecho Z na remoção da cápsula de fecho era de <%1:s> mm.,Cap Z-posisjon ved fjerning av hette var <%1:s> mm.,Kap Z-position vid lockporttagning var <%1:s> mm.,Pozycja wieczka Z przy usuwaniu wieczka to <%1:s> mm.,Pozi?ia capacului Z la îndep?rtarea capacului a fost <%1:s> mm.,Korkin Z-asento poistettaessa oli <%1:s> mm.,Z-positie van de dop bij verwijderen van dop was <%1:s> mm.,P?c no?emšanas v?ci?a Z elementa poz?cija bija <%1:s> mm.,,,,,,,,,,,,,,
The door was opened during the run.,La porte a été ouverte pendant la séquence.,Tür wurde während des Laufs geöffnet.,La puerta se ha abierto durante la ejecución.,Lo sportello è stato aperto durante l'esecuzione.,Døren blev åbnet under kørslen.,? ????? ?????? ???? ?? ???????? ??? ?????????.,A porta foi aberta durante a execução.,Døren ble åpnet under kjøringen.,Luckan öppnades under körning.,Drzwi by?y otwarte podczas procedury.,U?a a fost deschis? în timpul rul?rii.,Luukku avattiin ajon aikana.,Tijdens de analyse werd de deur geopend.,P?rbaudes laik? tika atv?rtas durvis.,,,,,,,,,,,,,,
Run was aborted due to shock threshold exceeded.,La séquence a été interrompue en raison du dépassement du seuil de choc.,"Lauf wurde abgebrochen, da die Schockschwelle überschritten wurde.",La ejecución se canceló debido a que se superó el umbral de choque.,L'esecuzione è stata interrotta a causa del superamento della soglia di collisione.,"Kørsel blev afbrudt, fordi stødtærskel blev overskredet.",? ???????? ?????????? ???? ????????? ??? ????????? ?????????.,A execução foi interrompida porque o limiar de choque foi ultrapassado.,Kjøringen ble avbrutt fordi støtgrensen ble overskredet.,Körningen avbröts på grund av att chocktröskeln överskreds.,Procedura zosta?a przerwana z powodu przekroczenia progu wstrz?sów.,Rularea a fost anulat? din cauza dep??irii pragului de ?oc.,Ajo keskeytettiin iskukynnyksen ylittymisen vuoksi.,De analyse is afgebroken omdat de schokdrempel is overschreden.,"P?rbaude tika p?rtraukta, jo bija p?rsniegta trieciena robežv?rt?ba.",,,,,,,,,,,,,,
